date,realtime_end,realtime_start,PAYEMS
1993-09-01 00:00:00,1993-11-04 00:00:00,1993-10-08 00:00:00,110453.0
1993-09-01 00:00:00,1993-12-02 00:00:00,1993-11-05 00:00:00,110467.0
1993-09-01 00:00:00,1994-06-02 00:00:00,1993-12-03 00:00:00,110502.0
1993-09-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,110923.0
1993-09-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,111237.0
1993-09-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,111239.0
1993-09-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,111220.0
1993-09-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,111204.0
1993-09-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,111359.0
1993-09-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,111360.0
1993-09-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,111358.0
1993-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,111396.0
1993-09-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,111451.0
1993-09-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,111453.0
1993-09-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,111455.0
1993-10-01 00:00:00,1993-12-02 00:00:00,1993-11-05 00:00:00,110644.0
1993-10-01 00:00:00,1994-01-06 00:00:00,1993-12-03 00:00:00,110649.0
1993-10-01 00:00:00,1994-06-02 00:00:00,1994-01-07 00:00:00,110664.0
1993-10-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,111112.0
1993-10-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,111559.0
1993-10-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,111575.0
1993-10-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,111541.0
1993-10-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,111525.0
1993-10-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,111638.0
1993-10-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,111637.0
1993-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,111636.0
1993-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,111676.0
1993-10-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,111737.0
1993-10-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,111736.0
1993-10-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,111741.0
1993-11-01 00:00:00,1994-01-06 00:00:00,1993-12-03 00:00:00,110857.0
1993-11-01 00:00:00,1994-02-03 00:00:00,1994-01-07 00:00:00,110866.0
1993-11-01 00:00:00,1994-06-02 00:00:00,1994-02-04 00:00:00,110880.0
1993-11-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,111366.0
1993-11-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,111795.0
1993-11-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,111824.0
1993-11-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,111795.0
1993-11-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,111780.0
1993-11-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,111901.0
1993-11-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,111898.0
1993-11-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,111897.0
1993-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,111938.0
1993-11-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,111999.0
1993-11-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,112000.0
1993-11-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,111999.0
1993-11-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,111991.0
1993-12-01 00:00:00,1994-02-03 00:00:00,1994-01-07 00:00:00,111049.0
1993-12-01 00:00:00,1994-03-03 00:00:00,1994-02-04 00:00:00,111070.0
1993-12-01 00:00:00,1994-06-02 00:00:00,1994-03-04 00:00:00,111110.0
1993-12-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,111610.0
1993-12-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,112094.0
1993-12-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,112100.0
1993-12-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,112050.0
1993-12-01 00:00:00,2003-06-05 00:00:00,1998-06-05 00:00:00,112034.0
1993-12-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,112203.0
1993-12-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,112206.0
1993-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,112204.0
1993-12-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,112250.0
1993-12-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,112311.0
1993-12-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,112312.0
1993-12-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,112315.0
1993-12-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,112314.0
1994-01-01 00:00:00,1994-03-03 00:00:00,1994-02-04 00:00:00,111132.0
1994-01-01 00:00:00,1994-03-31 00:00:00,1994-03-04 00:00:00,111108.0
1994-01-01 00:00:00,1994-06-02 00:00:00,1994-04-01 00:00:00,111079.0
1994-01-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,111711.0
1994-01-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,112301.0
1994-01-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,112302.0
1994-01-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,112284.0
1994-01-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,112290.0
1994-01-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,112302.0
1994-01-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,112473.0
1994-01-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,112474.0
1994-01-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,112519.0
1994-01-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,112583.0
1994-01-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,112587.0
1994-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,112590.0
1994-02-01 00:00:00,1994-03-31 00:00:00,1994-03-04 00:00:00,111325.0
1994-02-01 00:00:00,1994-05-05 00:00:00,1994-04-01 00:00:00,111277.0
1994-02-01 00:00:00,1994-06-02 00:00:00,1994-05-06 00:00:00,111357.0
1994-02-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,111919.0
1994-02-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,112576.0
1994-02-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,112571.0
1994-02-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,112577.0
1994-02-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,112541.0
1994-02-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,112532.0
1994-02-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,112665.0
1994-02-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,112675.0
1994-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,112722.0
1994-02-01 00:00:00,2018-02-01 00:00:00,2014-02-07 00:00:00,112783.0
1994-02-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,112788.0
1994-03-01 00:00:00,1994-05-05 00:00:00,1994-04-01 00:00:00,111733.0
1994-03-01 00:00:00,1994-06-02 00:00:00,1994-05-06 00:00:00,111821.0
1994-03-01 00:00:00,1995-06-01 00:00:00,1994-06-03 00:00:00,112298.0
1994-03-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,113087.0
1994-03-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,113001.0
1994-03-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,112988.0
1994-03-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,112978.0
1994-03-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,112982.0
1994-03-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,113133.0
1994-03-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,113137.0
1994-03-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,113188.0
1994-03-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,113248.0
1994-03-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,113247.0
1994-03-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,113249.0
1994-04-01 00:00:00,1994-06-02 00:00:00,1994-05-06 00:00:00,112088.0
1994-04-01 00:00:00,1994-07-07 00:00:00,1994-06-03 00:00:00,112656.0
1994-04-01 00:00:00,1995-06-01 00:00:00,1994-07-08 00:00:00,112699.0
1994-04-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,113363.0
1994-04-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,113320.0
1994-04-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,113355.0
1994-04-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,113334.0
1994-04-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,113350.0
1994-04-01 00:00:00,2013-01-31 00:00:00,2003-06-06 00:00:00,113490.0
1994-04-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,113538.0
1994-04-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,113597.0
1994-04-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,113598.0
1994-04-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,113597.0
1994-04-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,113596.0
1994-05-01 00:00:00,1994-07-07 00:00:00,1994-06-03 00:00:00,112847.0
1994-05-01 00:00:00,1995-06-01 00:00:00,1994-07-08 00:00:00,112951.0
1994-05-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,113638.0
1994-05-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,113731.0
1994-05-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,113704.0
1994-05-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,113714.0
1994-05-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,113697.0
1994-05-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,113829.0
1994-05-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,113821.0
1994-05-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,113823.0
1994-05-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,113869.0
1994-05-01 00:00:00,2018-02-01 00:00:00,2014-02-07 00:00:00,113931.0
1994-05-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,113929.0
1994-06-01 00:00:00,1994-08-04 00:00:00,1994-07-08 00:00:00,113330.0
1994-06-01 00:00:00,1994-09-01 00:00:00,1994-08-05 00:00:00,113307.0
1994-06-01 00:00:00,1995-06-01 00:00:00,1994-09-02 00:00:00,113334.0
1994-06-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,113943.0
1994-06-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,114008.0
1994-06-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,113991.0
1994-06-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,113986.0
1994-06-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,113980.0
1994-06-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,114139.0
1994-06-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,114136.0
1994-06-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,114179.0
1994-06-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,114247.0
1994-06-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,114246.0
1994-06-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,114245.0
1994-06-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,114248.0
1994-07-01 00:00:00,1994-09-01 00:00:00,1994-08-05 00:00:00,113566.0
1994-07-01 00:00:00,1994-10-06 00:00:00,1994-09-02 00:00:00,113585.0
1994-07-01 00:00:00,1995-06-01 00:00:00,1994-10-07 00:00:00,113624.0
1994-07-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,114171.0
1994-07-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,114374.0
1994-07-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,114335.0
1994-07-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,114327.0
1994-07-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,114333.0
1994-07-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,114498.0
1994-07-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,114499.0
1994-07-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,114500.0
1994-07-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,114541.0
1994-07-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,114624.0
1994-07-01 00:00:00,2016-02-04 00:00:00,2015-02-06 00:00:00,114625.0
1994-07-01 00:00:00,2018-02-01 00:00:00,2016-02-05 00:00:00,114619.0
1994-07-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,114618.0
1994-08-01 00:00:00,1994-10-06 00:00:00,1994-09-02 00:00:00,113764.0
1994-08-01 00:00:00,1994-11-03 00:00:00,1994-10-07 00:00:00,113870.0
1994-08-01 00:00:00,1995-06-01 00:00:00,1994-11-04 00:00:00,113914.0
1994-08-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,114510.0
1994-08-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,114710.0
1994-08-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,114685.0
1994-08-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,114653.0
1994-08-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,114673.0
1994-08-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,114801.0
1994-08-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,114799.0
1994-08-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,114798.0
1994-08-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,114839.0
1994-08-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,114902.0
1994-08-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,114901.0
1994-08-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,114902.0
1994-08-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,114900.0
1994-09-01 00:00:00,1994-11-03 00:00:00,1994-10-07 00:00:00,114109.0
1994-09-01 00:00:00,1994-12-01 00:00:00,1994-11-04 00:00:00,114162.0
1994-09-01 00:00:00,1995-06-01 00:00:00,1994-12-02 00:00:00,114186.0
1994-09-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,114762.0
1994-09-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,114985.0
1994-09-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,114992.0
1994-09-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,114987.0
1994-09-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,114980.0
1994-09-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,115155.0
1994-09-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,115153.0
1994-09-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,115193.0
1994-09-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,115253.0
1994-09-01 00:00:00,2017-02-02 00:00:00,2015-02-06 00:00:00,115254.0
1994-09-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,115256.0
1994-09-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,115260.0
1994-10-01 00:00:00,1994-12-01 00:00:00,1994-11-04 00:00:00,114356.0
1994-10-01 00:00:00,1995-01-05 00:00:00,1994-12-02 00:00:00,114350.0
1994-10-01 00:00:00,1995-06-01 00:00:00,1995-01-06 00:00:00,114348.0
1994-10-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,114935.0
1994-10-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,115254.0
1994-10-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,115247.0
1994-10-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,115232.0
1994-10-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,115235.0
1994-10-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,115361.0
1994-10-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,115360.0
1994-10-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,115361.0
1994-10-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,115400.0
1994-10-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,115468.0
1994-10-01 00:00:00,2017-02-02 00:00:00,2015-02-06 00:00:00,115467.0
1994-10-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,115465.0
1994-10-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,115469.0
1994-11-01 00:00:00,1995-01-05 00:00:00,1994-12-02 00:00:00,114700.0
1994-11-01 00:00:00,1995-02-02 00:00:00,1995-01-06 00:00:00,114836.0
1994-11-01 00:00:00,1995-06-01 00:00:00,1995-02-03 00:00:00,114882.0
1994-11-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,115427.0
1994-11-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,115665.0
1994-11-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,115674.0
1994-11-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,115656.0
1994-11-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,115641.0
1994-11-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,115786.0
1994-11-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,115783.0
1994-11-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,115818.0
1994-11-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,115887.0
1994-11-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,115886.0
1994-11-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,115876.0
1994-12-01 00:00:00,1995-03-09 00:00:00,1995-01-06 00:00:00,115092.0
1994-12-01 00:00:00,1995-06-01 00:00:00,1995-03-10 00:00:00,115113.0
1994-12-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,115624.0
1994-12-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,115913.0
1994-12-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,115906.0
1994-12-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,115879.0
1994-12-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,115918.0
1994-12-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,116056.0
1994-12-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,116057.0
1994-12-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,116055.0
1994-12-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,116094.0
1994-12-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,116162.0
1994-12-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,116164.0
1994-12-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,116166.0
1994-12-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,116168.0
1995-01-01 00:00:00,1995-03-09 00:00:00,1995-02-03 00:00:00,115226.0
1995-01-01 00:00:00,1995-04-06 00:00:00,1995-03-10 00:00:00,115289.0
1995-01-01 00:00:00,1995-06-01 00:00:00,1995-04-07 00:00:00,115282.0
1995-01-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,115810.0
1995-01-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,116250.0
1995-01-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,116234.0
1995-01-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,116241.0
1995-01-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,116259.0
1995-01-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,116235.0
1995-01-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,116377.0
1995-01-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,116378.0
1995-01-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,116377.0
1995-01-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,116414.0
1995-01-01 00:00:00,2015-02-05 00:00:00,2014-02-07 00:00:00,116487.0
1995-01-01 00:00:00,2017-02-02 00:00:00,2015-02-06 00:00:00,116488.0
1995-01-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,116492.0
1995-01-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,116495.0
1995-02-01 00:00:00,1995-04-06 00:00:00,1995-03-10 00:00:00,115607.0
1995-02-01 00:00:00,1995-05-04 00:00:00,1995-04-07 00:00:00,115627.0
1995-02-01 00:00:00,1995-06-01 00:00:00,1995-05-05 00:00:00,115637.0
1995-02-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,116123.0
1995-02-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,116502.0
1995-02-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,116517.0
1995-02-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,116511.0
1995-02-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,116521.0
1995-02-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,116523.0
1995-02-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,116588.0
1995-02-01 00:00:00,2013-01-31 00:00:00,2008-02-01 00:00:00,116587.0
1995-02-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,116621.0
1995-02-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,116691.0
1995-02-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,116692.0
1995-02-01 00:00:00,2018-06-30 00:00:00,2017-02-03 00:00:00,116693.0
1995-03-01 00:00:00,1995-05-04 00:00:00,1995-04-07 00:00:00,115830.0
1995-03-01 00:00:00,1995-06-01 00:00:00,1995-05-05 00:00:00,115814.0
1995-03-01 00:00:00,1996-06-06 00:00:00,1995-06-02 00:00:00,116302.0
1995-03-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,116701.0
1995-03-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,116694.0
1995-03-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,116682.0
1995-03-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,116687.0
1995-03-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,116679.0
1995-03-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,116808.0
1995-03-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,116809.0
1995-03-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,116810.0
1995-03-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,116844.0
1995-03-01 00:00:00,2017-02-02 00:00:00,2014-02-07 00:00:00,116913.0
1995-03-01 00:00:00,2018-06-30 00:00:00,2017-02-03 00:00:00,116912.0
1995-04-01 00:00:00,1995-06-01 00:00:00,1995-05-05 00:00:00,115805.0
1995-04-01 00:00:00,1995-07-06 00:00:00,1995-06-02 00:00:00,116295.0
1995-04-01 00:00:00,1996-06-06 00:00:00,1995-07-07 00:00:00,116310.0
1995-04-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,116861.0
1995-04-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,116891.0
1995-04-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,116871.0
1995-04-01 00:00:00,2003-06-05 00:00:00,1999-06-04 00:00:00,116864.0
1995-04-01 00:00:00,2012-02-02 00:00:00,2003-06-06 00:00:00,116971.0
1995-04-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,116970.0
1995-04-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,117005.0
1995-04-01 00:00:00,2018-02-01 00:00:00,2014-02-07 00:00:00,117075.0
1995-04-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,117074.0
1995-05-01 00:00:00,1995-07-06 00:00:00,1995-06-02 00:00:00,116194.0
1995-05-01 00:00:00,1995-08-03 00:00:00,1995-07-07 00:00:00,116264.0
1995-05-01 00:00:00,1996-06-06 00:00:00,1995-08-04 00:00:00,116248.0
1995-05-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,116907.0
1995-05-01 00:00:00,1998-06-04 00:00:00,1997-06-06 00:00:00,116855.0
1995-05-01 00:00:00,1999-06-03 00:00:00,1998-06-05 00:00:00,116868.0
1995-05-01 00:00:00,2000-06-01 00:00:00,1999-06-04 00:00:00,116841.0
1995-05-01 00:00:00,2003-06-05 00:00:00,2000-06-02 00:00:00,116830.0
1995-05-01 00:00:00,2008-01-31 00:00:00,2003-06-06 00:00:00,116962.0
1995-05-01 00:00:00,2012-02-02 00:00:00,2008-02-01 00:00:00,116955.0
1995-05-01 00:00:00,2013-01-31 00:00:00,2012-02-03 00:00:00,116954.0
1995-05-01 00:00:00,2014-02-06 00:00:00,2013-02-01 00:00:00,116991.0
1995-05-01 00:00:00,2016-02-04 00:00:00,2014-02-07 00:00:00,117059.0
1995-05-01 00:00:00,2017-02-02 00:00:00,2016-02-05 00:00:00,117060.0
1995-05-01 00:00:00,2018-02-01 00:00:00,2017-02-03 00:00:00,117059.0
1995-05-01 00:00:00,2018-06-30 00:00:00,2018-02-02 00:00:00,117057.0
1995-06-01 00:00:00,1995-08-03 00:00:00,1995-07-07 00:00:00,116479.0
1995-06-01 00:00:00,1995-08-31 00:00:00,1995-08-04 00:00:00,116498.0
1995-06-01 00:00:00,1996-06-06 00:00:00,1995-09-01 00:00:00,116547.0
1995-06-01 00:00:00,1997-06-05 00:00:00,1996-06-07 00:00:00,117100.0
