0.10956,0.91356
0.17355,0.76003
0.11252,0.91865
0.15855,0.96801
0.12979,1.1667
0.050649,1.034
0.037225,1.2895
0.094982,1.0761
0.18289,0.98009
0.045164,0.82831
0.066185,0.77757
0.036753,0.78794
0.11486,0.69647
0.11098,0.78878
0.099536,1.0196
0.13884,0.99239
0.013588,1.0616
-0.087899,0.95787
-0.12913,1.0533
-0.24846,1.0947
-0.26164,0.93846
-0.085825,1.1414
0.022932,1.6266
-0.050352,1.7
-0.26456,2.4719
-0.38653,3.2778
-0.46321,2.2941
-0.49503,2.0107
-0.58161,2.2276
-0.50185,2.2179
-0.47671,2.8172
-0.48296,2.1372
-0.53881,2.4226
-0.55373,2.5064
-0.51718,2.2918
-0.46668,2.0579
-0.37647,2.3398
-0.34944,2.2168
-0.28031,1.7788
-0.16684,1.1707
-0.043675,1.4505
-0.018439,1.1465
-0.091175,1.3605
-0.14482,1.3522
-0.10556,1.3472
-0.10268,1.3274
-0.1049,1.309
-0.098797,2.1698
-0.29944,1.632
-0.17684,1.738
-0.12007,1.0774
-0.071551,1.0983
-0.036487,1.4207
-0.078234,1.1677
-0.11324,0.94195
-0.088877,1.0143
-0.023445,1.1526
-0.066538,0.98655
-0.15439,1.0205
-0.070891,0.82719
0.10526,1.1136
0.007274,1.1294
-0.036141,1.1487
-0.071706,1.0283
-0.096986,1.058
-0.12212,1.3725
-0.17983,1.4372
-0.034305,1.6376
-0.011028,1.3737
-0.17571,1.66
-0.15113,1.5446
-0.24885,1.9121
-0.1639,1.6588
-0.23437,1.3517
-0.26637,1.5752
-0.21483,1.2483
-0.27548,1.5251
-0.16103,1.5611
-0.069833,1.4062
-0.15824,1.5068
-0.21754,1.1435
-0.27573,1.5291
-0.2645,1.6582
-0.046432,1.8201
-0.075222,1.7746
-0.15162,2.1189
-0.0029638,1.2987
-0.033311,1.5037
-0.012502,1.2848
-0.072937,1.2152
-0.13659,1.1923
-0.14698,1.4476
-0.20275,1.6674
-0.15961,2.0245
-0.16172,1.4356
-0.15294,1.8276
-0.17436,1.3027
-0.063408,1.1041
0.11312,1.1097
0.16382,1.1373
0.093183,1.1826
0.087584,1.2154
0.035459,1.2436
0.030262,1.2146
0.02975,1.3901
-0.08432,1.0336
-0.17612,1.1658
-0.13359,1.2087
-0.026817,0.89623
-0.083768,1.2116
-0.023192,1.072
-0.036496,1.2246
0.027181,1.1409
-0.024361,0.96415
0.0012844,0.65912
-0.044562,0.94948
0.076894,0.77729
0.070763,0.80348
0.21454,0.70624
0.16503,0.75985
0.28956,0.7142
0.31863,0.89308
0.18714,0.68015
0.2417,0.64333
0.26474,0.68903
0.39265,0.56336
0.3383,0.78253
0.30816,0.90943
0.26284,0.82998
0.27129,0.8095
0.17962,0.75226
0.14232,0.92534
0.13195,0.82712
0.18175,0.70774
0.25793,0.99247
0.23715,0.84699
0.15937,0.9464
0.21595,0.74632
0.091447,0.77629
0.20717,0.77172
0.3632,0.54518
0.26907,0.48792
0.30336,0.49041
0.32349,0.67935
0.24794,1.001
0.14252,1.125
-0.045503,1.0162
-0.15366,1.2218
-0.10705,1.4392
-0.14836,1.5544
-0.20709,1.4878
-0.22776,1.7006
-0.20549,1.8397
-0.23198,1.7208
-0.28531,2.202
-0.27078,1.8748
-0.20016,1.8387
-0.21877,1.6186
-0.12692,1.4044
-0.14496,1.1849
-0.25096,1.3187
-0.27805,1.278
-0.26665,1.4129
-0.33403,1.7944
-0.38449,1.7155
-0.4823,1.7722
-0.40386,1.8895
-0.42289,1.7799
-0.38331,1.7197
-0.43177,2.0677
-0.40282,2.122
-0.34664,2.0135
-0.32401,1.7329
-0.25798,1.7787
-0.19639,1.6546
-0.24651,1.8774
-0.22308,1.9094
-0.14822,1.3447
-0.076539,1.037
-0.027301,0.93113
0.028775,0.8032
0.060875,0.90364
0.022973,0.88876
-0.0038976,1.0942
-0.19341,1.1653
-0.044337,1.0621
0.034506,1.0714
0.014514,1.5326
-0.076805,1.6036
-0.26588,1.541
-0.25767,1.661
-0.26038,2.1486
-0.46772,3.4996
-0.5804,3.8725
-0.61163,2.4095
-0.6959,3.0725
-0.69126,2.8034
-0.66555,2.6443
-0.61361,3.3465
-0.55919,2.4288
-0.59018,2.812
-0.57312,2.2029
-0.57892,2.675
-0.48305,1.5044
-0.34296,1.415
-0.28341,1.8116
-0.20196,1.9657
-0.29304,1.695
-0.36308,1.8856
-0.37346,1.5181
-0.4533,2.1373
-0.43999,2.5702
-0.42327,1.9288
-0.43759,1.6943
-0.54032,1.9695
-0.50061,1.7514
-0.36152,1.7353
-0.19486,2.028
-0.23802,1.534
-0.26332,1.5778
-0.32289,1.9343
-0.26676,1.9205
-0.32726,2.0398
-0.20631,1.4448
-0.16687,1.7312
-0.15683,1.5804
-0.18305,1.9849
-0.14571,1.3406
-0.131,1.3098
-0.18761,1.7701
-0.23111,2.4596
-0.22384,1.9283
-0.31084,2.1025
-0.3213,2.3502
-0.36688,1.9501
-0.37344,2.6324
-0.42527,2.1743
-0.31855,2.1689
-0.35267,1.5253
-0.30739,1.3943
-0.26454,1.4057
-0.13637,1.2925
-0.10238,1.4074
-0.088694,1.1952
-0.079077,1.0488
-0.095655,1.0576
-0.11093,1.3405
-0.19746,1.6192
-0.26023,1.4709
-0.20517,1.7978
-0.21885,1.35
-0.24555,1.5963
-0.23905,1.5072
-0.31071,1.8443
-0.32601,1.6551
-0.40834,1.9042
-0.51704,1.594
-0.48664,1.5976
-0.46021,1.6409
-0.44942,1.4916
-0.47577,1.6683
-0.37628,1.3801
-0.29433,1.8388
-0.35819,1.7664
-0.41571,2.0599
-0.49361,1.9137
-0.4422,1.972
-0.48084,1.7727
-0.47067,1.4423
-0.50969,1.4133
-0.46729,1.6626
-0.55449,2.4996
-0.6168,3.063
-0.59418,3.1638
-0.59021,2.6461
-0.61593,2.9352
-0.55987,2.7461
-0.65734,2.8701
-0.61418,2.4501
-0.42062,2.1583
-0.39686,2.084
-0.24935,1.4888
-0.24755,1.8882
-0.46588,2.285
-0.50026,2.5017
-0.40388,2.4791
-0.3467,1.6976
-0.35438,1.8709
-0.4028,1.9028
-0.44855,2.2193
-0.22264,1.7549
-0.26596,1.9301
-0.10893,1.4375
-0.25755,2.2745
-0.29827,1.4111
-0.22396,1.4787
-0.13453,1.9256
-0.25472,1.574
-0.16275,1.2329
-0.11326,1.188
-0.0056831,1.021
0.041598,0.86298
0.056364,0.9631
0.13358,1.1534
0.13771,1.1081
0.13409,1.129
0.0079905,1.5525
-0.15759,1.1949
-0.03931,1.1347
-0.0058977,1.3575
-0.029962,1.4872
-0.12967,1.644
-0.13429,1.2739
-0.10345,1.3574
-0.032095,1.2964
-0.11339,1.4477
-0.023728,1.2248
-0.092863,1.3614
-0.059939,1.5774
-0.092967,2.1193
-0.16797,1.3753
-0.09238,1.7271
-0.010448,1.43
-0.079479,1.5122
-0.24786,1.4729
-0.2124,1.5788
-0.1547,1.1403
-0.2213,1.1683
-0.16715,1.0957
-0.092615,1.127
-0.10988,1.3087
0.039908,0.83566
-0.014633,0.99109
-0.13208,1.1291
-0.011537,1.3767
0.060031,1.2675
0.21156,0.73616
0.13666,0.79685
0.014387,0.84082
0.039941,0.7323
0.16427,0.8921
0.21946,0.89502
0.17298,0.62194
0.20888,0.81198
0.18674,0.9789
0.21958,0.99783
0.23568,1.0307
0.20888,1.0255
0.04382,1.084
-0.062825,1.0556
0.024901,1.0512
-0.13582,1.7548
-0.21403,1.3762
-0.14193,0.95382
-0.14131,0.92231
0.0016489,0.73587
-0.035625,0.78593
0.023027,0.85416
0.16192,0.96502
0.14605,1.1784
-0.069392,1.3412
-0.12934,1.2931
-0.16014,1.4879
-0.21696,1.6598
-0.2966,2.0415
-0.2088,1.4204
-0.29186,1.8753
-0.47291,2.6509
-0.44276,3.0819
-0.45188,3.4132
-0.55269,2.3583
-0.51355,2.0857
-0.61977,1.8867
-0.64537,2.0816
-0.71671,2.5209
-0.63183,2.3776
-0.55877,2.9456
-0.51189,3.3244
-0.47433,2.8621
-0.52432,2.4171
-0.45071,2.5731
-0.34452,1.6485
-0.38225,2.0314
-0.39495,2.1622
-0.43367,1.9273
-0.49221,1.6972
-0.44297,1.8522
-0.32926,2.2856
-0.4532,1.848
-0.32202,1.835
-0.28552,1.5846
-0.15567,1.6618
-0.15647,1.8912
-0.30348,2.193
-0.28275,1.4592
-0.15103,1.2518
-0.15784,1.6096
-0.12748,1.5746
-0.074893,1.2
-0.083166,1.2276
-0.022698,1.033
-0.019579,1.2123
-0.06302,1.7538
-0.090816,1.9416
0.077496,1.4845
0.096651,0.9286
0.045162,1.4762
0.011412,1.5045
0.096947,1.171
0.071937,1.0782
0.11527,0.9068
0.031711,1.0012
0.059887,0.99289
0.17153,0.83228
0.14393,1.0867
0.19067,1.0213
0.22207,0.77399
0.27266,0.63613
0.22357,1.0075
0.14804,1.0706
0.11063,1.584
0.03525,1.3962
0.037938,1.3472
0.10884,1.5652
0.052806,1.3142
-0.057249,1.3971
-0.031433,1.2456
0.019935,1.2306
-0.086557,1.9584
-0.18379,2.1619
-0.1367,1.6921
-0.18011,2.0465
-0.10666,1.2388
0.09359,1.5232
0.0072988,1.4261
-0.014472,1.718
-0.15668,1.8691
-0.27081,1.8919
-0.27052,1.5372
-0.37035,1.685
-0.22272,1.7388
-0.26641,1.7192
-0.23156,1.5489
-0.26299,1.3656
-0.3456,1.7248
-0.37939,1.4937
-0.29879,1.8527
-0.25392,1.4823
-0.3285,1.8277
-0.47095,2.0752
-0.58047,2.0335
-0.49617,1.6065
-0.57787,2.1069
-0.69414,2.3538
-0.70284,2.908
-0.66632,2.7167
-0.61505,2.2324
-0.58027,2.9433
-0.59686,2.8223
-0.61753,3.1388
-0.62021,3.3234
-0.60626,2.1991
-0.51394,2.2847
-0.50021,2.1076
-0.40307,2.4204
-0.33683,2.1959
-0.29289,1.3675
-0.14996,1.3329
-0.083222,1.1341
-0.028544,0.97322
0.047178,0.98258
0.14162,0.74941
0.23133,0.88723
0.062222,1.0532
-0.033527,0.90602
-0.012837,1.0478
-0.03801,0.74432
0.12456,0.62476
0.16741,0.62263
0.2032,0.48508
0.36863,0.56304
0.30183,0.63318
0.29943,0.67528
0.33859,0.72227
0.32935,0.82673
0.1702,0.96157
0.012255,0.97449
0.17344,0.60918
0.18109,0.85382
0.16087,0.88682
0.18742,1.2439
0.11344,1.2953
0.14091,0.93927
0.24352,1.1481
0.20181,0.91682
0.21227,0.90216
0.20889,0.7985
0.16289,0.93144
0.20698,0.73878
0.2201,0.81312
0.25941,1.0375
0.2299,1.0135
0.28618,0.70024
0.30138,0.70874
0.24147,0.79723
0.20089,0.82223
0.2075,0.73231
0.23266,0.80499
0.2452,0.86591
0.14142,0.95211
0.29983,0.80883
0.26798,0.68219
0.35303,0.70696
0.35007,0.60672
0.27861,0.82939
0.14534,0.80019
0.12427,0.96862
0.15285,0.82493
-0.059511,1.1364
0.11521,0.99245
0.17528,0.85086
0.22604,0.72227
0.2784,0.69498
0.27746,1.1072
0.18109,0.89123
0.20474,0.79052
0.1764,0.9248
0.070875,1.1844
-0.017104,0.90437
0.071279,1.1536
0.080174,1.2952
0.10783,1.0291
0.094527,1.1107
-0.011472,1.1167
-0.044838,1.2432
-0.087647,1.5789
-0.21825,1.5629
-0.31505,2.3981
-0.59682,2.4924
-0.51158,2.7645
-0.46311,2.3372
-0.4931,2.2709
-0.2945,1.5932
-0.31365,2.1531
-0.38647,2.2335
-0.47841,2.1961
-0.55532,2.4699
-0.4946,2.698
-0.43488,2.4383
-0.49784,3.5743
-0.59833,2.9545
-0.66539,3.1869
-0.61321,3.3369
-0.61195,2.784
-0.5561,2.6984
-0.50019,1.7097
-0.4911,1.5653
-0.47729,1.9844
-0.36867,1.9668
-0.40998,1.584
-0.32294,1.4131
-0.32175,1.4029
-0.32075,2.2504
-0.33529,2.0822
-0.3931,1.7941
-0.28809,2.3435
-0.4307,2.0846
-0.45546,2.0014
-0.41892,2.1392
-0.39153,1.9376
-0.29726,2.074
-0.30032,1.8681
-0.30333,1.6293
-0.34645,1.6766
-0.30741,1.7507
-0.26072,1.7475
-0.3473,1.7547
-0.40666,2.1596
-0.53729,2.3675
-0.47064,2.7486
-0.28633,1.4512
-0.27541,1.4099
-0.32957,1.4775
-0.28617,1.4422
-0.20965,1.2301
-0.24809,1.7701
-0.35874,1.7028
-0.34928,1.6999
-0.3598,1.5208
-0.32238,1.631
-0.24937,2.0288
-0.12388,1.8644
-0.3421,1.6431
-0.38295,2.1045
-0.42103,2.5696
-0.40159,2.3371
-0.51444,2.6144
-0.37816,1.7723
-0.44042,2.1306
-0.4818,1.9767
-0.36425,1.7768
-0.33244,1.7497
-0.18629,1.2051
-0.29234,1.9291
-0.44392,2.1394
-0.42051,2.142
-0.32405,2.0133
-0.22386,1.5948
-0.30491,1.7012
-0.20741,1.5506
-0.20046,1.2606
-0.1088,1.1594
0.059878,1.0326
0.12927,1.1865
0.041842,1.22
-0.064591,1.0161
-0.096005,1.4496
-0.24547,1.7575
-0.20695,1.4798
-0.24464,1.3785
-0.24184,1.3704
-0.17333,1.8198
-0.20276,1.8468
-0.39473,2.044
-0.37365,2.2159
-0.21464,2.0289
-0.2128,1.7215
-0.2325,1.781
-0.34094,1.3622
-0.30536,1.5096
-0.37394,1.6881
-0.34262,1.6997
-0.38564,2.3424
-0.35232,1.5062
-0.37698,1.6416
-0.31431,1.4791
-0.15094,1.0799
-0.14661,1.1987
-0.10937,1.3204
-0.021545,1.3684
-0.065623,1.2342
-0.11407,1.4635
-0.12916,1.3012
0.080767,1.1087
-0.0033099,1.1927
0.044941,0.89855
0.046358,0.84313
0.067603,0.7985
0.19539,0.92583
0.063714,0.89369
0.12656,0.85472
0.25551,0.75131
0.38176,0.64689
0.36668,0.55697
0.39674,0.6513
0.35895,0.73926
0.32675,0.78687
0.34296,0.63593
0.2231,0.67064
0.29152,0.78682
0.27755,0.68666
0.27522,0.60626
0.19632,0.75741
0.051944,0.84122
0.071092,0.77742
-0.11595,1.1467
-0.063224,0.98139
0.062981,0.981
0.041109,0.94319
0.18323,1.2183
0.096194,0.9965
0.16661,0.92574
0.14274,1.1635
0.12651,0.94084
0.22929,0.99229
0.2296,1.2949
0.15853,1.0736
0.13433,1.1914
0.18574,1.1846
0.10806,1.1623
0.048465,1.3199
-0.0048929,1.0748
-0.12381,1.3495
-0.13665,1.2223
-0.26587,1.1974
-0.20727,1.1515
-0.28098,1.2593
-0.33959,1.6215
-0.37069,1.9467
-0.414,2.6967
-0.38737,2.587
-0.34011,1.89
-0.36015,2.13
-0.30289,1.9044
-0.43949,2.4946
-0.52406,2.4044
-0.56292,3.0131
-0.52331,2.4487
-0.5298,2.7059
-0.5879,3.5224
-0.50451,2.6425
-0.54147,2.3594
-0.54272,2.8634
-0.53825,3.5305
-0.47061,2.3134
-0.47337,2.8035
-0.40465,2.9455
-0.44622,2.0684
-0.37268,2.2801
-0.29173,2.0621
-0.42257,1.6451
-0.36228,2.0132
-0.26849,1.6794
-0.28395,1.7871
-0.31407,1.7772
-0.19873,2.0974
-0.3576,1.9508
-0.24894,1.6942
-0.2316,1.7144
-0.1099,2.078
-0.14264,1.5465
-0.11748,1.5781
-0.071459,1.0669
-0.044371,1.0796
-0.10975,1.1631
-0.14778,1.2747
-0.088399,1.1554
-0.046843,1.2544
-0.096993,1.797
-0.1705,1.7247
-0.066079,1.6341
-0.068602,1.3598
-0.18857,1.3821
-0.1585,1.6102
-0.16027,1.5507
-0.21944,1.4566
-0.1595,1.3362
-0.1209,1.4284
-0.14543,1.6848
-0.099038,1.5249
-0.10731,1.3706
-0.089135,1.3057
-0.082284,1.2969
-0.17095,1.2704
-0.20575,1.52
-0.22389,1.8892
-0.27552,2.25
-0.39946,2.603
-0.4104,2.3465
-0.37354,2.6401
-0.40822,2.6285
-0.45566,2.2152
-0.38063,2.2375
-0.39958,1.7407
-0.53331,2.5741
-0.5408,1.8855
-0.63295,2.1026
-0.63811,2.2462
-0.64602,2.0642
-0.65893,2.0416
-0.53848,2.8841
-0.58038,2.4263
-0.51832,2.3682
-0.48048,2.5146
-0.46898,2.0615
-0.58446,2.4335
-0.53904,2.5879
-0.532,2.4035
-0.55749,3.0227
-0.46997,2.506
-0.51985,2.0664
-0.407,2.1211
-0.46049,2.3018
-0.43035,2.0494
-0.38821,2.3695
-0.41425,2.4409
-0.37984,2.2724
-0.3816,1.9843
-0.3246,1.7954
-0.32437,1.7046
-0.25739,1.5663
-0.15432,1.4368
-0.14737,1.1283
-0.20897,1.3073
-0.14902,1.3183
-0.25584,1.638
-0.2056,1.5989
-0.18102,1.6389
-0.16872,1.1814
-0.18668,0.97555
-0.13379,1.3561
-0.26214,1.1318
-0.27963,1.4524
-0.38831,2.1378
-0.30603,2.0782
-0.28456,1.5822
-0.14824,1.7202
-0.31814,2.0537
-0.30328,1.8314
-0.41103,1.7453
-0.28963,1.5277
-0.3063,2.1019
-0.39379,1.7793
-0.39909,1.6664
-0.37536,2.2444
-0.39381,2.4057
-0.45329,2.5225
-0.57197,2.3641
-0.50212,2.1179
-0.44049,2.5523
-0.49124,1.9052
-0.43331,2.1065
-0.38942,2.6892
-0.42893,2.0448
-0.41378,1.9344
-0.41025,1.6579
-0.35241,1.7018
-0.35483,2.1575
-0.32926,2.1023
-0.28192,2.0088
-0.24975,2.0216
-0.22288,2.1643
-0.30687,2.5007
-0.50741,2.0764
-0.49094,1.7818
-0.49047,2.274
-0.53551,2.2268
-0.57258,2.6293
-0.55538,2.2942
-0.55836,2.4155
-0.56953,2.2707
-0.60105,1.9778
-0.53801,2.0313
-0.5831,2.367
-0.61251,2.2645
-0.56499,2.8508
-0.50783,1.824
-0.45583,1.2896
-0.47064,1.1679
-0.4934,1.1526
-0.41318,1.4375
-0.37029,1.6807
-0.44752,1.8569
-0.48833,2.2419
-0.4276,1.9818
-0.35853,2.1092
-0.34194,1.7706
-0.25783,1.3091
-0.18247,1.0994
-0.19204,1.4846
-0.25708,1.7626
-0.36207,2.0436
-0.39195,1.9666
-0.37807,2.646
-0.36416,2.5074
-0.44439,1.77
-0.33198,1.99
-0.44405,1.7216
-0.45844,3.02
-0.54382,2.5857
-0.53088,2.0412
-0.50043,2.2712
-0.53516,2.082
-0.49366,1.9008
-0.52922,1.8745
-0.43382,1.5378
-0.51784,2.336
-0.56006,2.4707
-0.48554,2.2461
-0.37606,2.4167
-0.34843,3.4083
-0.336,2.5792
-0.24894,2.0439
-0.40621,2.3566
-0.47637,2.4705
-0.50527,2.5896
-0.43372,2.3838
-0.52393,3.2019
-0.55259,3.0685
-0.49611,1.8095
-0.46025,1.6912
-0.30669,2.1963
-0.40932,2.5134
-0.17401,2.0893
-0.19497,1.4188
-0.10182,1.1468
-0.12424,1.4516
-0.26983,1.5695
-0.17108,1.2657
-0.16711,1.2027
-0.11955,1.5411
-0.23946,1.7499
-0.13641,1.6972
-0.29109,1.4602
-0.34578,2.2413
-0.34952,1.952
-0.44715,2.2066
-0.3871,2.373
-0.50179,1.735
-0.59761,1.7189
-0.58127,1.9751
-0.59189,2.5993
-0.63499,2.1491
-0.64025,2.3015
-0.60397,2.3858
-0.52671,2.0854
-0.50823,2.216
-0.5342,2.2347
-0.71049,2.4826
-0.76356,2.7785
-0.69286,2.8421
-0.71482,2.5268
-0.7779,2.4957
-0.77792,2.8199
-0.76197,2.6195
-0.78261,2.1155
-0.71131,1.8639
-0.64681,1.769
-0.75554,1.9972
-0.78004,2.1213
-0.7853,1.7928
-0.83446,2.669
-0.78079,2.6298
-0.78998,2.9389
-0.7685,3.3057
-0.68075,3.1265
-0.61953,2.4485
-0.61931,1.7976
-0.60091,2.1248
-0.59329,2.187
-0.51574,2.0579
-0.49175,2.1919
-0.48035,2.1417
-0.41481,1.6386
-0.3616,1.4346
-0.37417,1.4788
-0.3705,1.4242
-0.28387,1.673
-0.26817,1.5684
-0.26351,1.4296
-0.25123,1.1384
-0.069822,0.88497
0.009182,1.1534
-0.031172,1.5105
-0.12373,1.5056
-0.16556,1.6468
-0.16232,1.7443
-0.22939,1.4771
-0.21127,1.5111
-0.065983,1.2712
0.0053189,0.88802
0.077761,0.80259
0.20374,0.7176
0.070107,1.1103
0.065534,1.0783
0.05763,0.75812
0.060378,0.71574
0.098316,0.91434
0.040055,1.2406
-0.05838,1.0599
-0.026986,1.0631
0.057317,1.0846
0.031759,0.87009
0.13953,0.92861
0.12584,1.3462
-0.082516,1.4089
-0.11069,1.4795
-0.1089,1.3461
-0.024871,1.2255
-0.16186,1.6237
-0.10051,1.2847
0.03206,0.95702
0.13105,0.99527
0.0033836,1.1803
-0.11677,1.2904
-0.08723,0.84366
-0.081158,1.2106
-0.010869,1.2242
-0.0057462,1.4015
0.023285,1.3511
0.033238,1.45
-0.017211,1.4245
-0.069813,1.2772
0.027014,1.4269
0.11181,0.90918
0.1803,0.90388
0.16883,1.0252
0.17058,0.70016
0.14292,0.76932
0.11932,1.024
0.20231,0.74923
0.18252,0.83079
0.25304,0.95486
0.14033,1.3076
-0.058358,1.2354
-0.065795,1.1329
-0.0063484,1.2926
-0.046783,1.1303
-0.093812,0.96757
-0.039451,1.0248
0.0153,1.3463
0.0024207,1.3958
0.0074475,1.4181
-0.10521,1.4774
-0.064385,1.647
-0.12819,1.3546
-0.26307,1.9285
-0.33246,1.7129
-0.4235,1.8019
-0.34361,1.9036
-0.18805,1.5177
-0.14152,1.5486
-0.063284,1.4764
-0.15296,1.5418
-0.093599,1.428
-0.12402,1.5631
-0.15203,1.3049
-0.11118,1.2807
-0.18733,1.9389
-0.11948,1.7036
-0.20339,1.6415
-0.20514,1.7925
-0.27606,2.2856
-0.31882,1.7834
-0.41552,2.306
-0.51652,2.1178
-0.50204,1.9318
-0.47517,1.9929
-0.53236,2.1292
-0.50787,1.8639
-0.43142,2.3517
-0.53698,1.8208
-0.47403,1.874
-0.36695,1.7498
-0.45169,1.7349
-0.53108,2.9025
-0.53338,2.2242
-0.44691,2.6094
-0.38451,2.1911
-0.38683,2.0005
-0.33301,1.5873
-0.3876,1.7166
-0.29009,1.9187
-0.40848,2.549
-0.42178,2.0862
-0.51168,1.8671
-0.64692,2.1678
-0.69851,2.2348
-0.66536,2.0549
-0.67582,2.438
-0.61767,2.6107
-0.71649,2.1245
-0.72422,2.4938
-0.69022,2.2668
-0.68885,2.4622
-0.62006,2.5594
-0.55738,2.3994
-0.5767,1.9279
-0.50503,1.887
-0.57737,1.6562
-0.59993,1.7115
-0.60688,1.8628
-0.43379,1.9975
-0.46856,2.3508
-0.43741,2.122
-0.44994,2.0207
-0.34627,1.6811
-0.41576,1.9803
-0.47474,1.7359
-0.43744,1.4593
-0.34473,1.4461
-0.30054,2.3903
-0.24807,1.6389
-0.24991,2.4292
-0.32001,2.765
-0.34903,2.5432
-0.32367,1.6135
-0.30756,1.3583
-0.23031,1.6101
-0.22486,1.857
-0.3876,2.2543
-0.4189,1.512
-0.21134,1.3639
-0.15347,1.086
-0.030165,0.87549
-0.051278,0.972
0.00085617,0.82915
0.094172,0.70941
0.20814,0.62752
0.23868,0.59952
0.20388,0.74724
0.14352,0.82835
0.32435,0.76646
0.30732,0.93032
0.24816,0.86287
0.059694,1.3331
-0.05755,1.3482
0.034185,1.48
-0.060524,1.3274
-0.18205,1.3609
-0.26209,1.4811
-0.29453,1.8647
-0.33973,1.9706
-0.23546,1.8642
-0.24184,2.0148
-0.37816,1.914
-0.21637,1.9474
-0.31199,1.8707
-0.31432,1.821
-0.28341,1.8788
-0.28546,1.4024
-0.33039,1.9622
-0.39133,1.9433
-0.52711,1.7189
-0.5134,1.9313
-0.36817,1.7224
-0.36872,2.0877
-0.34128,2.2721
-0.40794,2.8362
-0.39167,2.0608
-0.43072,1.8122
-0.34745,1.4453
-0.2603,1.5033
-0.24685,1.4731
-0.33949,1.809
-0.37401,1.7311
-0.42825,2.1726
-0.53822,2.7505
-0.50015,2.8827
-0.53043,2.4134
-0.52113,1.964
-0.60858,2.3632
-0.57874,1.8094
-0.53699,1.5334
-0.53096,1.4664
-0.53484,1.5741
-0.58267,1.6105
-0.66444,1.7147
-0.68177,2.1895
-0.69038,2.4239
-0.72772,1.9781
-0.75095,2.7139
-0.75968,2.3496
-0.76679,1.6745
-0.78444,2.8296
-0.72784,2.1814
-0.77116,2.3111
-0.707,2.6447
-0.76367,2.0624
-0.6573,1.822
